index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint
496,ft_gauge (50)_rot_dark.jpg,guage,Glare,5.5,bar,Alert if > 6.6 bar.,5.5 bar,Rule B,Value is 5.5. 5.5 < 6.6.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (50)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (50)_rot_dark.jpg,Glare
497,ft_gauge (50)_contrast.jpg,guage,Glare,5.5,bar,Alert if > 4.4 bar.,5.5 bar,Rule A,Value is 5.5. 5.5 > 4.4.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (50)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (50)_contrast.jpg,Glare
498,ft_gauge (50)_contrast.jpg,guage,Glare,5.5,bar,Alert if > 6.6 bar.,5.5 bar,Rule B,Value is 5.5. 5.5 < 6.6.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (50)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (50)_contrast.jpg,Glare
499,ft_gauge (50)_crop_bright.jpg,guage,Glare,5.5,bar,Alert if > 4.4 bar.,5.5 bar,Rule A,Value is 5.5. 5.5 > 4.4.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (50)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (50)_crop_bright.jpg,Glare
500,ft_gauge (50)_crop_bright.jpg,guage,Glare,5.5,bar,Alert if > 6.6 bar.,5.5 bar,Rule B,Value is 5.5. 5.5 < 6.6.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (50)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (50)_crop_bright.jpg,Glare
501,ft_gauge (51)_rot_dark.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (51)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (51)_rot_dark.jpg,Low Contrast
502,ft_gauge (51)_rot_dark.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (51)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (51)_rot_dark.jpg,Low Contrast
503,ft_gauge (51)_contrast.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (51)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (51)_contrast.jpg,Low Contrast
504,ft_gauge (51)_contrast.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (51)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (51)_contrast.jpg,Low Contrast
505,ft_gauge (51)_crop_bright.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (51)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (51)_crop_bright.jpg,Low Contrast
506,ft_gauge (51)_crop_bright.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (51)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (51)_crop_bright.jpg,Low Contrast
507,ft_gauge (52)_rot_dark.jpg,guage,Low Contrast,3,,Alert if > 1.5 NA.,3 NA,Rule A,Value is 3. 3 > 1.5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (52)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (52)_rot_dark.jpg,Low Contrast
508,ft_gauge (52)_rot_dark.jpg,guage,Low Contrast,3,,Alert if > 4.5 NA.,3 NA,Rule B,Value is 3. 3 < 4.5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (52)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (52)_rot_dark.jpg,Low Contrast
509,ft_gauge (52)_contrast.jpg,guage,Low Contrast,3,,Alert if > 1.5 NA.,3 NA,Rule A,Value is 3. 3 > 1.5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (52)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (52)_contrast.jpg,Low Contrast
510,ft_gauge (52)_contrast.jpg,guage,Low Contrast,3,,Alert if > 4.5 NA.,3 NA,Rule B,Value is 3. 3 < 4.5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (52)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (52)_contrast.jpg,Low Contrast
511,ft_gauge (52)_crop_bright.jpg,guage,Low Contrast,3,,Alert if > 1.5 NA.,3 NA,Rule A,Value is 3. 3 > 1.5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (52)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (52)_crop_bright.jpg,Low Contrast
512,ft_gauge (52)_crop_bright.jpg,guage,Low Contrast,3,,Alert if > 4.5 NA.,3 NA,Rule B,Value is 3. 3 < 4.5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (52)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (52)_crop_bright.jpg,Low Contrast
513,ft_gauge (53)_rot_dark.jpg,guage,Low Contrast,100,,Alert if > 41 NA.,100 NA,Rule A,Value is 100. 100 > 41.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (53)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (53)_rot_dark.jpg,Low Contrast
514,ft_gauge (53)_rot_dark.jpg,guage,Low Contrast,100,,Alert if > 159 NA.,100 NA,Rule B,Value is 100. 100 < 159.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (53)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (53)_rot_dark.jpg,Low Contrast
515,ft_gauge (53)_contrast.jpg,guage,Low Contrast,100,,Alert if > 41 NA.,100 NA,Rule A,Value is 100. 100 > 41.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (53)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (53)_contrast.jpg,Low Contrast
516,ft_gauge (53)_contrast.jpg,guage,Low Contrast,100,,Alert if > 159 NA.,100 NA,Rule B,Value is 100. 100 < 159.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (53)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (53)_contrast.jpg,Low Contrast
517,ft_gauge (53)_crop_bright.jpg,guage,Low Contrast,100,,Alert if > 41 NA.,100 NA,Rule A,Value is 100. 100 > 41.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (53)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (53)_crop_bright.jpg,Low Contrast
518,ft_gauge (53)_crop_bright.jpg,guage,Low Contrast,100,,Alert if > 159 NA.,100 NA,Rule B,Value is 100. 100 < 159.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (53)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (53)_crop_bright.jpg,Low Contrast
519,ft_gauge (54)_rot_dark.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (54)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (54)_rot_dark.jpg,Low Contrast
520,ft_gauge (54)_rot_dark.jpg,guage,Low Contrast,0,,Alert if > 1 NA.,0 NA,Rule B,Value is 0. 0 < 1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (54)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (54)_rot_dark.jpg,Low Contrast
521,ft_gauge (54)_contrast.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (54)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (54)_contrast.jpg,Low Contrast
522,ft_gauge (54)_contrast.jpg,guage,Low Contrast,0,,Alert if > 1 NA.,0 NA,Rule B,Value is 0. 0 < 1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (54)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (54)_contrast.jpg,Low Contrast
523,ft_gauge (54)_crop_bright.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (54)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (54)_crop_bright.jpg,Low Contrast
524,ft_gauge (54)_crop_bright.jpg,guage,Low Contrast,0,,Alert if > 1 NA.,0 NA,Rule B,Value is 0. 0 < 1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (54)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (54)_crop_bright.jpg,Low Contrast
525,ft_gauge (55)_rot_dark.jpg,guage,Glare,1,,Alert if > 0.5 NA.,1 NA,Rule A,Value is 1. 1 > 0.5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (55)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (55)_rot_dark.jpg,Glare
526,ft_gauge (55)_rot_dark.jpg,guage,Glare,1,,Alert if > 2.4 NA.,1 NA,Rule B,Value is 1. 1 < 2.4.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (55)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (55)_rot_dark.jpg,Glare
527,ft_gauge (55)_contrast.jpg,guage,Glare,1,,Alert if > 0.5 NA.,1 NA,Rule A,Value is 1. 1 > 0.5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (55)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (55)_contrast.jpg,Glare
528,ft_gauge (55)_contrast.jpg,guage,Glare,1,,Alert if > 2.4 NA.,1 NA,Rule B,Value is 1. 1 < 2.4.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (55)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (55)_contrast.jpg,Glare
529,ft_gauge (55)_crop_bright.jpg,guage,Glare,1,,Alert if > 0.5 NA.,1 NA,Rule A,Value is 1. 1 > 0.5.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (55)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (55)_crop_bright.jpg,Glare
530,ft_gauge (55)_crop_bright.jpg,guage,Glare,1,,Alert if > 2.4 NA.,1 NA,Rule B,Value is 1. 1 < 2.4.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (55)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (55)_crop_bright.jpg,Glare
531,ft_gauge (56)_rot_dark.jpg,guage,Low Contrast,2,,Alert if > 1.2 NA.,2 NA,Rule A,Value is 2. 2 > 1.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (56)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (56)_rot_dark.jpg,Low Contrast
532,ft_gauge (56)_rot_dark.jpg,guage,Low Contrast,2,,Alert if > 2.8 NA.,2 NA,Rule B,Value is 2. 2 < 2.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (56)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (56)_rot_dark.jpg,Low Contrast
533,ft_gauge (56)_contrast.jpg,guage,Low Contrast,2,,Alert if > 1.2 NA.,2 NA,Rule A,Value is 2. 2 > 1.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (56)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (56)_contrast.jpg,Low Contrast
534,ft_gauge (56)_contrast.jpg,guage,Low Contrast,2,,Alert if > 2.8 NA.,2 NA,Rule B,Value is 2. 2 < 2.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (56)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (56)_contrast.jpg,Low Contrast
535,ft_gauge (56)_crop_bright.jpg,guage,Low Contrast,2,,Alert if > 1.2 NA.,2 NA,Rule A,Value is 2. 2 > 1.2.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (56)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (56)_crop_bright.jpg,Low Contrast
536,ft_gauge (56)_crop_bright.jpg,guage,Low Contrast,2,,Alert if > 2.8 NA.,2 NA,Rule B,Value is 2. 2 < 2.8.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (56)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (56)_crop_bright.jpg,Low Contrast
537,ft_gauge (57)_rot_dark.jpg,guage,Low Contrast,500,kPa,Alert if > 439 kPa.,500 kPa,Rule A,Value is 500. 500 > 439.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (57)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (57)_rot_dark.jpg,Low Contrast
538,ft_gauge (57)_rot_dark.jpg,guage,Low Contrast,500,kPa,Alert if > 561 kPa.,500 kPa,Rule B,Value is 500. 500 < 561.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (57)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (57)_rot_dark.jpg,Low Contrast
539,ft_gauge (57)_contrast.jpg,guage,Low Contrast,500,kPa,Alert if > 439 kPa.,500 kPa,Rule A,Value is 500. 500 > 439.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (57)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (57)_contrast.jpg,Low Contrast
540,ft_gauge (57)_contrast.jpg,guage,Low Contrast,500,kPa,Alert if > 561 kPa.,500 kPa,Rule B,Value is 500. 500 < 561.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (57)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (57)_contrast.jpg,Low Contrast
541,ft_gauge (57)_crop_bright.jpg,guage,Low Contrast,500,kPa,Alert if > 439 kPa.,500 kPa,Rule A,Value is 500. 500 > 439.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (57)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (57)_crop_bright.jpg,Low Contrast
542,ft_gauge (57)_crop_bright.jpg,guage,Low Contrast,500,kPa,Alert if > 561 kPa.,500 kPa,Rule B,Value is 500. 500 < 561.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (57)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (57)_crop_bright.jpg,Low Contrast
543,ft_gauge (58)_rot_dark.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (58)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (58)_rot_dark.jpg,Low Contrast
544,ft_gauge (58)_rot_dark.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (58)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (58)_rot_dark.jpg,Low Contrast
545,ft_gauge (58)_contrast.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (58)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (58)_contrast.jpg,Low Contrast
546,ft_gauge (58)_contrast.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (58)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (58)_contrast.jpg,Low Contrast
547,ft_gauge (58)_crop_bright.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (58)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (58)_crop_bright.jpg,Low Contrast
548,ft_gauge (58)_crop_bright.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (58)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (58)_crop_bright.jpg,Low Contrast
549,ft_gauge (59)_rot_dark.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (59)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (59)_rot_dark.jpg,Low Contrast
550,ft_gauge (59)_rot_dark.jpg,guage,Low Contrast,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (59)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (59)_rot_dark.jpg,Low Contrast
551,ft_gauge (59)_contrast.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (59)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (59)_contrast.jpg,Low Contrast
552,ft_gauge (59)_contrast.jpg,guage,Low Contrast,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (59)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (59)_contrast.jpg,Low Contrast
553,ft_gauge (59)_crop_bright.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (59)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (59)_crop_bright.jpg,Low Contrast
554,ft_gauge (59)_crop_bright.jpg,guage,Low Contrast,0,,Alert if > 20 NA.,0 NA,Rule B,Value is 0. 0 < 20.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (59)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (59)_crop_bright.jpg,Low Contrast
555,ft_gauge (60)_rot_dark.jpg,guage,Low Contrast,2500,kPa,Alert if > 2279 kPa.,2500 kPa,Rule A,Value is 2500. 2500 > 2279.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (60)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (60)_rot_dark.jpg,Low Contrast
556,ft_gauge (60)_rot_dark.jpg,guage,Low Contrast,2500,kPa,Alert if > 2721 kPa.,2500 kPa,Rule B,Value is 2500. 2500 < 2721.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (60)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (60)_rot_dark.jpg,Low Contrast
557,ft_gauge (60)_contrast.jpg,guage,Low Contrast,2500,kPa,Alert if > 2279 kPa.,2500 kPa,Rule A,Value is 2500. 2500 > 2279.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (60)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (60)_contrast.jpg,Low Contrast
558,ft_gauge (60)_contrast.jpg,guage,Low Contrast,2500,kPa,Alert if > 2721 kPa.,2500 kPa,Rule B,Value is 2500. 2500 < 2721.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (60)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (60)_contrast.jpg,Low Contrast
559,ft_gauge (60)_crop_bright.jpg,guage,Low Contrast,2500,kPa,Alert if > 2279 kPa.,2500 kPa,Rule A,Value is 2500. 2500 > 2279.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (60)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (60)_crop_bright.jpg,Low Contrast
560,ft_gauge (60)_crop_bright.jpg,guage,Low Contrast,2500,kPa,Alert if > 2721 kPa.,2500 kPa,Rule B,Value is 2500. 2500 < 2721.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (60)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (60)_crop_bright.jpg,Low Contrast
561,ft_gauge (61)_rot_dark.jpg,guage,Glare,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (61)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (61)_rot_dark.jpg,Glare
562,ft_gauge (61)_rot_dark.jpg,guage,Glare,0,,Alert if > 50 NA.,0 NA,Rule B,Value is 0. 0 < 50.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (61)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (61)_rot_dark.jpg,Glare
563,ft_gauge (61)_contrast.jpg,guage,Glare,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (61)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (61)_contrast.jpg,Glare
564,ft_gauge (61)_contrast.jpg,guage,Glare,0,,Alert if > 50 NA.,0 NA,Rule B,Value is 0. 0 < 50.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (61)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (61)_contrast.jpg,Glare
565,ft_gauge (61)_crop_bright.jpg,guage,Glare,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (61)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (61)_crop_bright.jpg,Glare
566,ft_gauge (61)_crop_bright.jpg,guage,Glare,0,,Alert if > 50 NA.,0 NA,Rule B,Value is 0. 0 < 50.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (61)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (61)_crop_bright.jpg,Glare
567,ft_gauge (62)_rot_dark.jpg,guage,Low Contrast/ Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (62)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (62)_rot_dark.jpg,Low Contrast/ Oblique Angle
568,ft_gauge (62)_rot_dark.jpg,guage,Low Contrast/ Oblique Angle,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (62)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (62)_rot_dark.jpg,Low Contrast/ Oblique Angle
569,ft_gauge (62)_contrast.jpg,guage,Low Contrast/ Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (62)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (62)_contrast.jpg,Low Contrast/ Oblique Angle
570,ft_gauge (62)_contrast.jpg,guage,Low Contrast/ Oblique Angle,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (62)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (62)_contrast.jpg,Low Contrast/ Oblique Angle
571,ft_gauge (62)_crop_bright.jpg,guage,Low Contrast/ Oblique Angle,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (62)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (62)_crop_bright.jpg,Low Contrast/ Oblique Angle
572,ft_gauge (62)_crop_bright.jpg,guage,Low Contrast/ Oblique Angle,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (62)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (62)_crop_bright.jpg,Low Contrast/ Oblique Angle
573,ft_gauge (63)_rot_dark.jpg,guage,Low Contrast,60,,Alert if > 49 NA.,60 NA,Rule A,Value is 60. 60 > 49.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (63)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (63)_rot_dark.jpg,Low Contrast
574,ft_gauge (63)_rot_dark.jpg,guage,Low Contrast,60,,Alert if > 71 NA.,60 NA,Rule B,Value is 60. 60 < 71.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (63)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (63)_rot_dark.jpg,Low Contrast
575,ft_gauge (63)_contrast.jpg,guage,Low Contrast,60,,Alert if > 49 NA.,60 NA,Rule A,Value is 60. 60 > 49.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (63)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (63)_contrast.jpg,Low Contrast
576,ft_gauge (63)_contrast.jpg,guage,Low Contrast,60,,Alert if > 71 NA.,60 NA,Rule B,Value is 60. 60 < 71.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (63)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (63)_contrast.jpg,Low Contrast
577,ft_gauge (63)_crop_bright.jpg,guage,Low Contrast,60,,Alert if > 49 NA.,60 NA,Rule A,Value is 60. 60 > 49.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (63)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (63)_crop_bright.jpg,Low Contrast
578,ft_gauge (63)_crop_bright.jpg,guage,Low Contrast,60,,Alert if > 71 NA.,60 NA,Rule B,Value is 60. 60 < 71.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (63)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (63)_crop_bright.jpg,Low Contrast
579,ft_gauge (64)_rot_dark.jpg,guage,Low Contrast,0.2,,Alert if > 0.09 NA.,0.2 NA,Rule A,Value is 0.2. 0.2 > 0.09.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (64)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (64)_rot_dark.jpg,Low Contrast
580,ft_gauge (64)_rot_dark.jpg,guage,Low Contrast,0.2,,Alert if > 0.31 NA.,0.2 NA,Rule B,Value is 0.2. 0.2 < 0.31.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (64)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (64)_rot_dark.jpg,Low Contrast
581,ft_gauge (64)_contrast.jpg,guage,Low Contrast,0.2,,Alert if > 0.09 NA.,0.2 NA,Rule A,Value is 0.2. 0.2 > 0.09.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (64)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (64)_contrast.jpg,Low Contrast
582,ft_gauge (64)_contrast.jpg,guage,Low Contrast,0.2,,Alert if > 0.31 NA.,0.2 NA,Rule B,Value is 0.2. 0.2 < 0.31.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (64)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (64)_contrast.jpg,Low Contrast
583,ft_gauge (64)_crop_bright.jpg,guage,Low Contrast,0.2,,Alert if > 0.09 NA.,0.2 NA,Rule A,Value is 0.2. 0.2 > 0.09.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (64)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (64)_crop_bright.jpg,Low Contrast
